alert_type,fase,date,time,severity,sign_id,rev,rule_name,classification,priority,protocol,from_addr,from_port,to_addr,to_port
Malware Alert,Installation,01/20/2018,07:02:24.033309,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,75.119.200.80,80,192.168.4.117,49241
Malware Alert,Installation,01/20/2018,07:02:24.033309,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,75.119.200.80,80,192.168.4.117,49241
Malware Alert,Installation,01/20/2018,07:02:24.033309,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,75.119.200.80,80,192.168.4.117,49241
Malware Alert,Installation,01/20/2018,07:02:24.033309,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,75.119.200.80,80,192.168.4.117,49241
Malware Alert,Installation,01/20/2018,07:05:22.137716,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.137716,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.137716,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.745575,1,2008438,24,ET MALWARE Possible Windows executable sent when remote host claims to send a Text File ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.745575,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.745575,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.745575,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:05:22.745575,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,69.163.163.39,80,192.168.4.117,49246
Malware Alert,Installation,01/20/2018,07:07:25.701947,1,2023476,5,ET MALWARE ABUSE.CH SSL Blacklist Malicious SSL certificate detected (Dridex) ,A Network Trojan was detected,1,TCP,108.166.114.38,4443,192.168.4.117,49247
SSL Alert,Command and Control,01/20/2018,07:20:21.123895,1,2028365,2,ET JA3 Hash - Possible Malware - Dridex ,Unknown Traffic,3,TCP,192.168.4.117,49255,108.166.114.38,4443
Policy Alert,Data Exfiltartion,01/20/2018,07:02:24.016452,1,2018959,4,ET POLICY PE EXE or DLL Windows file download HTTP ,Potential Corporate Privacy Violation,1,TCP,75.119.200.80,80,192.168.4.117,49241
Policy Alert,Data Exfiltartion,01/20/2018,07:05:22.745155,1,2018959,4,ET POLICY PE EXE or DLL Windows file download HTTP ,Potential Corporate Privacy Violation,1,TCP,69.163.163.39,80,192.168.4.117,49246
