alert_type,fase,date,time,severity,sign_id,rev,rule_name,classification,priority,protocol,from_addr,from_port,to_addr,to_port
Malware Alert,Installation,01/19/2017,00:38:08.463292,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.463292,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.463292,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.797556,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.797556,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.797556,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:08.797556,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Malware Alert,Installation,01/19/2017,00:38:15.650026,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:38:15.650026,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:38:15.650026,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:39:15.137629,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59727,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:40:06.354590,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59737,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:41:47.912654,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59744,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:42:15.899233,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59748,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:42:47.423775,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59751,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:42:48.089602,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59752,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:43:09.429416,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59755,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:43:20.984323,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59758,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:39:16.306268,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59728,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:43:31.392841,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59759,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:39:19.690992,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59729,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:44:56.832883,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59769,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:39:23.340957,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59731,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:45:17.264308,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59771,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:39:27.336732,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59732,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:42:58.468485,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59753,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:42:59.085217,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.10.10,59754,54.197.197.37,80
Malware Alert,Installation,01/19/2017,00:43:20.373801,1,2011588,25,ET MALWARE Zeus Bot Connectivity Check ,A Network Trojan was detected,1,TCP,192.168.10.10,59757,216.146.38.70,80
Malware Alert,Installation,01/19/2017,00:38:01.821288,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:38:01.821288,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:38:01.821288,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Malware Alert,Installation,01/19/2017,00:38:01.821288,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Policy Alert,Data Exfiltartion,01/19/2017,00:38:15.650026,1,2020202,3,ET POLICY Terse Named Filename EXE Download - Possibly Hostile ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59709
Policy Alert,Data Exfiltartion,01/19/2017,00:38:08.463124,1,2020202,3,ET POLICY Terse Named Filename EXE Download - Possibly Hostile ,A Network Trojan was detected,1,TCP,93.190.143.185,80,192.168.10.10,59667
Policy Alert,Data Exfiltartion,01/19/2017,00:38:08.798203,1,2018959,4,ET POLICY PE EXE or DLL Windows file download HTTP ,Potential Corporate Privacy Violation,1,TCP,93.190.143.185,80,192.168.10.10,59667
Policy Alert,Data Exfiltartion,01/19/2017,00:38:40.401556,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59722,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:38:49.543460,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59723,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:38:53.441952,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59724,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:38:54.700523,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59726,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:15.137629,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59727,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:18.853229,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59730,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:27.336732,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59732,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:51.874062,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59735,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:40:06.354590,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59737,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:41:36.000344,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59742,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:58.468485,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59753,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:09.429416,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59755,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:10.039069,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59756,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:20.373801,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59757,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:20.984323,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59758,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:45:17.264308,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59771,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:45:28.744977,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59773,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:45:54.634661,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59777,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:46:47.930023,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59782,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:16.306268,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59728,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:19.690992,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59729,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:39:23.340957,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59731,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:40:26.866782,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59739,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:41:47.912654,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59744,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:02.621346,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59746,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:15.899233,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59748,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:47.423775,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59751,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:48.089602,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59752,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:42:59.085217,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59754,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:31.392841,1,2021378,5,ET POLICY External IP Lookup - checkip.dyndns.org ,Device Retrieving External IP Address Detected,2,TCP,192.168.10.10,59759,216.146.38.70,80
Policy Alert,Data Exfiltartion,01/19/2017,00:43:31.959131,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59760,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:44:04.380865,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59763,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:44:27.853827,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59765,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:44:39.289781,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59767,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:44:56.832883,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59769,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:45:43.189467,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59775,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:46:09.797463,1,2014170,6,ET POLICY HTTP Request to .su TLD (Soviet Union) Often Malware Related ,Potentially Bad Traffic,2,TCP,192.168.10.10,59779,54.197.197.37,80
Policy Alert,Data Exfiltartion,01/19/2017,00:38:01.821288,1,2018959,4,ET POLICY PE EXE or DLL Windows file download HTTP ,Potential Corporate Privacy Violation,1,TCP,93.190.143.185,80,192.168.10.10,59709
