alert_type,fase,date,time,severity,sign_id,rev,rule_name,classification,priority,protocol,from_addr,from_port,to_addr,to_port
Malware Alert,Installation,10/02/2017,01:24:41.396682,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49482,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:24:41.930167,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49482,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:24:41.930167,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49482,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:24:42.124414,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49482
Malware Alert,Installation,10/02/2017,01:25:43.105872,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49485,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:25:43.105872,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49485,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:19:19.549304,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:19:19.549304,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:25:43.643652,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49485,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:25:43.643652,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49485,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:19:19.549304,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:25:43.843764,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49485
Malware Alert,Installation,10/02/2017,01:19:20.282996,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:19:20.282996,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:19:20.282996,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:19:20.282996,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,185.106.122.248,80,192.168.2.5,49472
Malware Alert,Installation,10/02/2017,01:27:45.506314,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49487,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:27:45.506314,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49487,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:27:46.038484,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49487,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:27:46.038484,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49487,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:27:46.231430,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49487
Malware Alert,Installation,10/02/2017,01:19:30.665120,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49475,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:19:30.665120,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49475,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:19:31.198325,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49475,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:19:31.198325,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49475,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:20:32.454549,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49478,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:20:32.454549,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49478,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:20:32.989141,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49478,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:20:32.989141,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49478,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:20:33.182839,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49478
Malware Alert,Installation,10/02/2017,01:21:33.542947,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49479,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:21:33.542947,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49479,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:21:34.087109,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49479,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:21:34.087109,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49479,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:21:34.288977,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49479
Malware Alert,Installation,10/02/2017,01:22:34.647419,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49480,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:22:34.647419,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49480,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:22:35.169752,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49480,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:22:35.169752,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49480,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:22:35.363305,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49480
Malware Alert,Installation,10/02/2017,01:26:44.439454,1,2021641,9,ET MALWARE LokiBot User-Agent (Charon/Inferno) ,A Network Trojan was detected,1,TCP,192.168.2.5,49486,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:26:44.439454,1,2025381,6,ET MALWARE LokiBot Checkin ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49486,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:26:44.965511,1,2024313,5,ET MALWARE LokiBot Request for C2 Commands Detected M1 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49486,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:26:44.965511,1,2024318,4,ET MALWARE LokiBot Request for C2 Commands Detected M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.2.5,49486,185.141.24.64,80
Malware Alert,Installation,10/02/2017,01:26:45.159770,1,2025483,4,ET MALWARE LokiBot Fake 404 Response ,A Network Trojan was detected,1,TCP,185.141.24.64,80,192.168.2.5,49486
Policy Alert,Data Exfiltartion,10/02/2017,01:18:50.754301,1,2014726,127,ET POLICY Outdated Flash Version M1 ,Potential Corporate Privacy Violation,1,TCP,192.168.2.5,49453,188.225.84.73,80
Policy Alert,Data Exfiltartion,10/02/2017,01:19:20.284131,1,2018959,4,ET POLICY PE EXE or DLL Windows file download HTTP ,Potential Corporate Privacy Violation,1,TCP,185.106.122.248,80,192.168.2.5,49472
