alert_type,fase,date,time,severity,sign_id,rev,rule_name,classification,priority,protocol,from_addr,from_port,to_addr,to_port
Exe Alert,3 Delivery,04/18/2017,18:43:11.494568,1,2018572,2,ET HUNTING HTTP Executable Download from suspicious domain with direct request/fake browser (multiple families)  ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Exe Alert,3 Delivery,04/18/2017,18:46:00.144223,1,2023882,4,ET INFO HTTP Request to a *.top domain ,Potentially Bad Traffic,2,TCP,192.168.2.19,49554,51.141.33.47,80
Exe Alert,3 Delivery,04/18/2017,18:44:35.549753,1,2023882,4,ET INFO HTTP Request to a *.top domain ,Potentially Bad Traffic,2,TCP,192.168.2.19,49550,51.141.33.47,80
Exe Alert,3 Delivery,04/18/2017,18:46:01.608245,1,2016538,3,ET INFO Executable Retrieved With Minimal HTTP Headers - Potential Second Stage Download ,Potentially Bad Traffic,2,TCP,51.141.33.47,80,192.168.2.19,49555
Exe Alert,3 Delivery,04/18/2017,18:46:01.608245,1,2018572,2,ET HUNTING HTTP Executable Download from suspicious domain with direct request/fake browser (multiple families)  ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:13.592944,1,2024048,5,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49507,92.53.104.104,80
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:13.592944,1,2024049,4,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 M2 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49507,92.53.104.104,80
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:17.263719,1,2024048,5,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49507,92.53.104.104,80
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:17.263719,1,2024049,4,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 M2 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49507,92.53.104.104,80
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:20.093477,1,2024048,5,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49509,92.53.104.104,80
Exploit Kit Alert,4 Exploitation,04/18/2017,18:37:20.093477,1,2024049,4,ET EXPLOIT_KIT RIG EK URI Struct Mar 13 2017 M2 ,Exploit Kit Activity Detected,1,TCP,192.168.2.19,49509,92.53.104.104,80
Malware Alert,5 Installation,04/18/2017,18:37:31.740347,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49510,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:37:31.740347,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49510,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:37:33.640998,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.640998,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.640998,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.867877,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.867877,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.867877,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:33.867877,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49511
Malware Alert,5 Installation,04/18/2017,18:37:54.666746,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.2.19,49522,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:37:53.417070,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.2.19,49515,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:40:21.423388,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49544,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:40:21.423388,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49544,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:41:26.421682,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49544
Malware Alert,5 Installation,04/18/2017,18:41:46.875331,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:46.875331,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:46.875331,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:47.095556,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:47.095556,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:47.095556,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:41:47.095556,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49547
Malware Alert,5 Installation,04/18/2017,18:43:11.275571,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:43:11.275571,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:43:11.275571,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:38:36.733409,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49510
Malware Alert,5 Installation,04/18/2017,18:43:11.494568,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:43:11.494568,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:43:11.494568,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:43:11.494568,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49549
Malware Alert,5 Installation,04/18/2017,18:38:57.220705,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49537,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:38:57.220705,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49537,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:38:58.199783,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:38:58.199783,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:38:58.199783,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:44:35.549753,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49550,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:44:35.549753,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49550,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:38:58.419063,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:38:58.419063,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:38:58.419063,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:38:58.419063,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49538
Malware Alert,5 Installation,04/18/2017,18:44:36.590468,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.590468,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.590468,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.995097,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.995097,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.995097,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:44:36.995097,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49551
Malware Alert,5 Installation,04/18/2017,18:45:40.406523,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49550
Malware Alert,5 Installation,04/18/2017,18:46:00.144223,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49554,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:46:00.144223,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49554,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:39:13.983021,1,2016858,11,ET MALWARE Generic - POST To .php w/Extended ASCII Characters (Likely Zeus Derivative) ,A Network Trojan was detected,1,TCP,192.168.2.19,49539,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:39:41.641758,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49537
Malware Alert,5 Installation,04/18/2017,18:40:22.259039,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.259039,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.259039,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.523318,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.523318,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.523318,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:40:22.523318,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49545
Malware Alert,5 Installation,04/18/2017,18:41:45.993221,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49546,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:41:45.993221,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49546,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:42:17.049089,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49546
Malware Alert,5 Installation,04/18/2017,18:43:09.724146,1,2023203,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49548,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:43:09.724146,1,2024452,5,ET MALWARE Quant Loader Download Request ,A Network Trojan was detected,1,TCP,192.168.2.19,49548,51.141.33.47,80
Malware Alert,5 Installation,04/18/2017,18:44:14.524408,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49548
Malware Alert,5 Installation,04/18/2017,18:46:01.081525,1,2013036,7,ET MALWARE Java EXE Download by Vulnerable Version - Likely Driveby ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.081525,1,2020569,1,ET MALWARE Unknown Trojan Downloading PE via MSSQL Connection to Non-Standard Port ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.081525,1,2022050,3,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M1 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.608245,1,2021312,2,ET MALWARE Likely Malicious wininet UA Downloading EXE ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.608245,1,2022051,2,ET MALWARE Likely Evil EXE download from dotted Quad by MSXMLHTTP M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.608245,1,2022053,2,ET MALWARE Likely Evil EXE download from MSXMLHTTP non-exe extension M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:46:01.608245,1,2022653,2,ET MALWARE Likely Evil EXE download from WinHttpRequest non-exe extension ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49555
Malware Alert,5 Installation,04/18/2017,18:37:07.756776,1,2024206,4,ET MALWARE Quant Loader Download Response M2 ,A Network Trojan was detected,1,TCP,51.141.33.47,80,192.168.2.19,49554
SSL Alert,6 Command and Control,04/18/2017,18:37:54.910380,1,2028399,2,ET JA3 Hash - Possible Malware - Various RigEK/Cryptowall/Dridex ,Unknown Traffic,3,TCP,192.168.2.19,49523,78.142.142.246,443
SSL Alert,6 Command and Control,04/18/2017,18:37:54.910380,1,2028809,2,ET JA3 Hash - [Abuse.ch] Possible Ransomware ,Unknown Traffic,3,TCP,192.168.2.19,49523,78.142.142.246,443
SSL Alert,6 Command and Control,04/18/2017,18:37:55.497934,1,2028399,2,ET JA3 Hash - Possible Malware - Various RigEK/Cryptowall/Dridex ,Unknown Traffic,3,TCP,192.168.2.19,49524,46.165.230.5,443
SSL Alert,6 Command and Control,04/18/2017,18:37:55.497934,1,2028809,2,ET JA3 Hash - [Abuse.ch] Possible Ransomware ,Unknown Traffic,3,TCP,192.168.2.19,49524,46.165.230.5,443
